;contractID;symbol;expiration;strike;type;last;mark;bid;bid_size;ask;ask_size;volume;open_interest;date;implied_volatility;delta;gamma;theta;vega;rho;underlying;price_date
798;AAPL250425C00300000;AAPL;25/04/2025;300;call;0.04;0.66;0.01;141;1.3;204;0;4;13/03/2025;0.56586;0.04263;0.00223;-0.04395;0.06531;0.00975;AAPL;13/03/2025
799;AAPL250425P00300000;AAPL;25/04/2025;300;put;0;90.6;89.05;130;92.15;101;0;0;13/03/2025;0.69375;-0.91369;0.00315;-0.05791;0.11328;-0.33243;AAPL;13/03/2025
800;AAPL250425C00305000;AAPL;25/04/2025;305;call;0.05;0.01;0;0;0.11;32;16;10;13/03/2025;0.35382;0.00143;0.00018;-0.00142;0.00336;0.00034;AAPL;13/03/2025
801;AAPL250425P00305000;AAPL;25/04/2025;305;put;0;95.95;94.2;130;97.7;130;0;0;13/03/2025;0.74969;-0.90453;0.00314;-0.07254;0.12208;-0.33647;AAPL;13/03/2025
802;AAPL250425C00310000;AAPL;25/04/2025;310;call;0;0.61;0.01;122;1.22;206;0;0;13/03/2025;0.59878;0.03796;0.00192;-0.04225;0.05943;0.00866;AAPL;13/03/2025
803;AAPL250425P00310000;AAPL;25/04/2025;310;put;0;100.58;99.2;130;101.95;130;0;0;13/03/2025;0.74329;-0.91698;0.00286;-0.06036;0.11003;-0.345;AAPL;13/03/2025
804;AAPL250425C00315000;AAPL;25/04/2025;315;call;0;0.01;0;0;0.16;185;0;0;13/03/2025;0.38141;0.00133;0.00016;-0.00143;0.00315;0.00032;AAPL;13/03/2025
805;AAPL250425P00315000;AAPL;25/04/2025;315;put;0;105.65;104.25;130;107.05;130;0;0;13/03/2025;0.77454;-0.91602;0.00277;-0.06463;0.11098;-0.35074;AAPL;13/03/2025
806;AAPL250425C00320000;AAPL;25/04/2025;320;call;0;0.01;0;0;1.28;155;0;0;13/03/2025;0.39498;0.00129;0.00015;-0.00144;0.00307;0.00031;AAPL;13/03/2025
807;AAPL250425P00320000;AAPL;25/04/2025;320;put;0;110.8;109.65;100;111.95;130;0;0;13/03/2025;0.8125;-0.91279;0.00271;-0.072;0.11416;-0.35601;AAPL;13/03/2025
808;AAPL250425C00325000;AAPL;25/04/2025;325;call;0;0.01;0;0;1.28;155;0;0;13/03/2025;0.40808;0.00125;0.00014;-0.00145;0.00298;0.0003;AAPL;13/03/2025
809;AAPL250425P00325000;AAPL;25/04/2025;325;put;0;115.65;114.15;130;117.15;130;0;0;13/03/2025;0.82317;-0.918;0.00256;-0.06778;0.109;-0.36301;AAPL;13/03/2025
810;AAPL250425C00330000;AAPL;25/04/2025;330;call;0.05;0.01;0;0;0.07;1;0;20;13/03/2025;0.42104;0.00122;0.00013;-0.00145;0.00291;0.00029;AAPL;13/03/2025
811;AAPL250425P00330000;AAPL;25/04/2025;330;put;0;120.72;119.9;130;121.55;130;0;0;13/03/2025;0.85304;-0.91699;0.00249;-0.072;0.11002;-0.36873;AAPL;13/03/2025
812;AAPL250502C00145000;AAPL;02/05/2025;145;call;0;65.85;64.05;105;67.65;105;0;0;13/03/2025;0.51647;0.98012;0.0012;-0.03588;0.03739;0.19132;AAPL;13/03/2025
813;AAPL250502P00145000;AAPL;02/05/2025;145;put;0.47;1.32;0.11;44;2.54;127;28;0;13/03/2025;0.68155;-0.0535;0.00206;-0.05608;0.08446;-0.01717;AAPL;13/03/2025
814;AAPL250502C00150000;AAPL;02/05/2025;150;call;0;61;59.2;105;62.8;105;0;0;13/03/2025;0.5029;0.97285;0.0016;-0.0414;0.0486;0.19587;AAPL;13/03/2025
815;AAPL250502P00150000;AAPL;02/05/2025;150;put;0;0.01;0;0;0.8;55;0;0;13/03/2025;0.31418;-0.0014;0.00019;-0.00108;0.00355;-0.00041;AAPL;13/03/2025
816;AAPL250502C00155000;AAPL;02/05/2025;155;call;0;56.17;54.4;105;57.95;105;0;0;13/03/2025;0.48628;0.96421;0.00209;-0.04702;0.06108;0.20001;AAPL;13/03/2025
817;AAPL250502P00155000;AAPL;02/05/2025;155;put;0;0.01;0;0;2.83;147;0;0;13/03/2025;0.28614;-0.00153;0.00022;-0.00106;0.00385;-0.00045;AAPL;13/03/2025
818;AAPL250502C00160000;AAPL;02/05/2025;160;call;0;51.47;49.65;105;53.3;105;0;0;13/03/2025;0.4811;0.9496;0.00278;-0.05627;0.08055;0.20225;AAPL;13/03/2025
819;AAPL250502P00160000;AAPL;02/05/2025;160;put;0;0.01;0;0;2.69;133;0;0;13/03/2025;0.25885;-0.00168;0.00027;-0.00105;0.0042;-0.0005;AAPL;13/03/2025
820;AAPL250502C00165000;AAPL;02/05/2025;165;call;0;47.45;46.2;48;48.7;101;0;0;13/03/2025;0.52729;0.91243;0.00389;-0.08218;0.12348;0.19708;AAPL;13/03/2025
821;AAPL250502P00165000;AAPL;02/05/2025;165;put;1.13;1.27;0.99;32;1.54;32;19;0;13/03/2025;0.48171;-0.07126;0.00364;-0.04896;0.10563;-0.02221;AAPL;13/03/2025
822;AAPL250502C00170000;AAPL;02/05/2025;170;call;0;42.45;41.45;49;43.45;108;0;0;13/03/2025;0.47607;0.9053;0.00456;-0.07978;0.13086;0.20188;AAPL;13/03/2025
823;AAPL250502P00170000;AAPL;02/05/2025;170;put;1.34;2.06;1.38;15;2.75;188;5;0;13/03/2025;0.49787;-0.10333;0.00465;-0.06663;0.13949;-0.0325;AAPL;13/03/2025
824;AAPL250502C00175000;AAPL;02/05/2025;175;call;0;37.88;36.95;24;38.8;136;0;0;13/03/2025;0.45503;0.88355;0.00555;-0.08664;0.15198;0.2019;AAPL;13/03/2025
825;AAPL250502P00175000;AAPL;02/05/2025;175;put;1.94;2.04;1.79;20;2.3;21;22;0;13/03/2025;0.4468;-0.11279;0.00552;-0.06333;0.14856;-0.03519;AAPL;13/03/2025
826;AAPL250502C00180000;AAPL;02/05/2025;180;call;34.85;32.62;31.4;137;33.85;23;1;0;13/03/2025;0.38705;0.88069;0.00663;-0.07788;0.15461;0.20828;AAPL;13/03/2025
827;AAPL250502P00180000;AAPL;02/05/2025;180;put;2.57;2.54;2.21;13;2.87;16;12;0;13/03/2025;0.4276;-0.13985;0.0067;-0.07003;0.17261;-0.04365;AAPL;13/03/2025
828;AAPL250502C00185000;AAPL;02/05/2025;185;call;0;29.12;27.6;136;30.65;152;0;0;13/03/2025;0.41784;0.82263;0.00802;-0.10131;0.20176;0.1964;AAPL;13/03/2025
829;AAPL250502P00185000;AAPL;02/05/2025;185;put;2.84;3.21;2.88;12;3.55;11;3;0;13/03/2025;0.41113;-0.17412;0.00805;-0.07727;0.19941;-0.05441;AAPL;13/03/2025
830;AAPL250502C00190000;AAPL;02/05/2025;190;call;24.48;24.35;23.25;232;25.45;22;10;0;13/03/2025;0.37257;0.7958;0.0098;-0.09887;0.21999;0.19522;AAPL;13/03/2025
831;AAPL250502P00190000;AAPL;02/05/2025;190;put;4.1;4.3;3.75;22;4.85;183;62;0;13/03/2025;0.40595;-0.22048;0.00941;-0.0874;0.23007;-0.06922;AAPL;13/03/2025
832;AAPL250502C00195000;AAPL;02/05/2025;195;call;20.85;20.85;20.15;19;21.55;17;1;0;13/03/2025;0.37638;0.73672;0.01118;-0.11121;0.25335;0.18305;AAPL;13/03/2025
833;AAPL250502P00195000;AAPL;02/05/2025;195;put;5.16;5.17;4.85;13;5.5;21;16;0;13/03/2025;0.38232;-0.26579;0.01106;-0.09011;0.25458;-0.08342;AAPL;13/03/2025
834;AAPL250502C00200000;AAPL;02/05/2025;200;call;18.81;17.52;16.05;359;19;205;13;0;13/03/2025;0.37394;0.67493;0.0124;-0.11917;0.27934;0.16986;AAPL;13/03/2025
835;AAPL250502P00200000;AAPL;02/05/2025;200;put;6.88;6.47;6.15;27;6.8;16;32;0;13/03/2025;0.36723;-0.32299;0.0126;-0.09351;0.2786;-0.10164;AAPL;13/03/2025
836;AAPL250502C00205000;AAPL;02/05/2025;205;call;13.15;14.12;12.9;286;15.35;160;12;0;13/03/2025;0.35809;0.61077;0.0138;-0.12008;0.29759;0.15609;AAPL;13/03/2025
837;AAPL250502P00205000;AAPL;02/05/2025;205;put;8.12;8.15;7.55;51;8.75;88;33;0;13/03/2025;0.35549;-0.38881;0.0139;-0.09512;0.2975;-0.12284;AAPL;13/03/2025
838;AAPL250502C00210000;AAPL;02/05/2025;210;call;10.8;11;10.5;12;11.5;12;71;0;13/03/2025;0.34117;0.53905;0.015;-0.11722;0.30812;0.13976;AAPL;13/03/2025
839;AAPL250502P00210000;AAPL;02/05/2025;210;put;10.6;9.72;8.85;292;10.6;32;14;0;13/03/2025;0.32958;-0.46132;0.01552;-0.08893;0.30815;-0.14582;AAPL;13/03/2025
840;AAPL250502C00215000;AAPL;02/05/2025;215;call;9.05;8.07;6.65;463;9.5;162;66;0;13/03/2025;0.31891;0.45898;0.01603;-0.10867;0.30797;0.12078;AAPL;13/03/2025
841;AAPL250502P00215000;AAPL;02/05/2025;215;put;11.75;12.35;11.55;13;13.15;20;20;0;13/03/2025;0.32638;-0.539;0.01568;-0.08569;0.30812;-0.17173;AAPL;13/03/2025
842;AAPL250502C00220000;AAPL;02/05/2025;220;call;6.36;6.45;6.2;22;6.7;23;96;0;13/03/2025;0.32714;0.38695;0.01508;-0.10605;0.29709;0.10231;AAPL;13/03/2025
843;AAPL250502P00220000;AAPL;02/05/2025;220;put;14.5;15.07;13.9;248;16.25;118;17;0;13/03/2025;0.31373;-0.61968;0.01564;-0.07553;0.29557;-0.19864;AAPL;13/03/2025
844;AAPL250502C00225000;AAPL;02/05/2025;225;call;4.56;4.53;4.15;12;4.9;25;42;0;13/03/2025;0.31312;0.30876;0.01449;-0.09272;0.27331;0.08248;AAPL;13/03/2025
845;AAPL250502P00225000;AAPL;02/05/2025;225;put;17.28;18.6;17.8;7;19.4;27;10;0;13/03/2025;0.31601;-0.68925;0.0144;-0.06726;0.27408;-0.22345;AAPL;13/03/2025
846;AAPL250502C00230000;AAPL;02/05/2025;230;call;3.67;3.4;3.1;27;3.7;13;42;0;13/03/2025;0.3154;0.24725;0.01291;-0.08307;0.24516;0.06636;AAPL;13/03/2025
847;AAPL250502P00230000;AAPL;02/05/2025;230;put;23;22.12;21.2;206;23.05;21;59;0;13/03/2025;0.30565;-0.76073;0.01308;-0.05207;0.24086;-0.24881;AAPL;13/03/2025
848;AAPL250502C00235000;AAPL;02/05/2025;235;call;2.34;2.47;2.15;27;2.8;22;193;0;13/03/2025;0.31525;0.19273;0.01119;-0.07147;0.21244;0.05198;AAPL;13/03/2025
849;AAPL250502P00235000;AAPL;02/05/2025;235;put;22.79;26.38;25.6;101;27.15;22;1;0;13/03/2025;0.31434;-0.80805;0.01119;-0.04338;0.21192;-0.26824;AAPL;13/03/2025
850;AAPL250502C00240000;AAPL;02/05/2025;240;call;1.83;1.77;1.5;23;2.04;12;16;0;13/03/2025;0.31556;0.14751;0.00941;-0.05992;0.17893;0.03994;AAPL;13/03/2025
851;AAPL250502P00240000;AAPL;02/05/2025;240;put;29.01;30.73;29.55;107;31.9;107;14;0;13/03/2025;0.31876;-0.84978;0.00943;-0.03295;0.18112;-0.28618;AAPL;13/03/2025
852;AAPL250502C00245000;AAPL;02/05/2025;245;call;1.14;1.29;1.02;88;1.55;138;129;0;13/03/2025;0.31845;0.11284;0.00775;-0.04998;0.14862;0.03065;AAPL;13/03/2025
853;AAPL250502P00245000;AAPL;02/05/2025;245;put;0;35.6;34.9;101;36.3;105;0;0;13/03/2025;0.3462;-0.86533;0.00807;-0.03249;0.16821;-0.29732;AAPL;13/03/2025
854;AAPL250502C00250000;AAPL;02/05/2025;250;call;0.74;0.42;0.1;206;0.74;100;103;0;13/03/2025;0.27044;0.04969;0.00489;-0.02273;0.07965;0.0137;AAPL;13/03/2025
855;AAPL250502P00250000;AAPL;02/05/2025;250;put;37.95;40.1;39.05;130;41.15;130;3;0;13/03/2025;0.34635;-0.89646;0.0067;-0.02132;0.13969;-0.31243;AAPL;13/03/2025
856;AAPL250502C00255000;AAPL;02/05/2025;255;call;0.65;0.01;0;0;0.65;1;15;0;13/03/2025;0.18019;0.00246;0.00055;-0.00113;0.00594;0.00069;AAPL;13/03/2025
857;AAPL250502P00255000;AAPL;02/05/2025;255;put;38.3;45.65;44.5;130;46.8;130;1;0;13/03/2025;0.41464;-0.87692;0.00633;-0.0383;0.15804;-0.31441;AAPL;13/03/2025
858;AAPL250502C00260000;AAPL;02/05/2025;260;call;0;0.01;0;0;2.48;149;0;0;13/03/2025;0.19666;0.00227;0.00047;-0.00114;0.00553;0.00064;AAPL;13/03/2025
859;AAPL250502P00260000;AAPL;02/05/2025;260;put;0;50.83;49.6;130;52.05;130;0;0;13/03/2025;0.45732;-0.87516;0.00579;-0.04519;0.15961;-0.32101;AAPL;13/03/2025
860;AAPL250502C00265000;AAPL;02/05/2025;265;call;0.41;0.01;0;0;1.09;138;20;0;13/03/2025;0.21266;0.00212;0.0004;-0.00115;0.00518;0.00059;AAPL;13/03/2025
861;AAPL250502P00265000;AAPL;02/05/2025;265;put;0;55.3;54.05;130;56.55;130;0;0;13/03/2025;0.45138;-0.90017;0.005;-0.03245;0.13603;-0.33431;AAPL;13/03/2025
862;AAPL250502C00270000;AAPL;02/05/2025;270;call;0;1.2;0.11;105;2.3;187;0;0;13/03/2025;0.44985;0.0808;0.00429;-0.05416;0.11625;0.02156;AAPL;13/03/2025
863;AAPL250502P00270000;AAPL;02/05/2025;270;put;0;60.08;58.4;105;61.75;130;0;0;13/03/2025;0.46296;-0.91234;0.00443;-0.02739;0.12358;-0.34436;AAPL;13/03/2025
864;AAPL250502C00275000;AAPL;02/05/2025;275;call;0;1.17;0.1;39;2.24;189;0;0;13/03/2025;0.4718;0.07611;0.00391;-0.05417;0.11109;0.02026;AAPL;13/03/2025
865;AAPL250502P00275000;AAPL;02/05/2025;275;put;0;65.42;63.5;130;67.35;130;0;0;13/03/2025;0.51708;-0.90153;0.00432;-0.03945;0.13467;-0.34857;AAPL;13/03/2025
866;AAPL250502C00280000;AAPL;02/05/2025;280;call;0;0.01;0;0;0.31;71;0;0;13/03/2025;0.25824;0.00177;0.00028;-0.00118;0.00441;0.0005;AAPL;13/03/2025
867;AAPL250502P00280000;AAPL;02/05/2025;280;put;0;70.45;69.35;130;71.55;130;0;0;13/03/2025;0.54665;-0.90302;0.00405;-0.04198;0.13317;-0.35588;AAPL;13/03/2025
868;AAPL250502C00285000;AAPL;02/05/2025;285;call;0;0.11;0.01;91;0.2;26;0;0;13/03/2025;0.35092;0.01215;0.00116;-0.00889;0.0245;0.00334;AAPL;13/03/2025
869;AAPL250502P00285000;AAPL;02/05/2025;285;put;0;75.03;73.45;130;76.6;130;0;0;13/03/2025;0.53933;-0.92043;0.00354;-0.03018;0.11491;-0.36716;AAPL;13/03/2025
870;AAPL250516C00100000;AAPL;16/05/2025;100;call;123.5;110.67;110.25;62;111.1;95;0;15;13/03/2025;0.81036;0.9912;0.00033;-0.02477;0.02092;0.17037;AAPL;13/03/2025
871;AAPL250516P00100000;AAPL;16/05/2025;100;put;0.14;0.16;0.14;105;0.17;57;173;998;13/03/2025;0.77073;-0.00659;0.00027;-0.00958;0.01621;-0.0027;AAPL;13/03/2025
872;AAPL250516C00105000;AAPL;16/05/2025;105;call;129.62;105.72;105.3;68;106.15;75;0;1;13/03/2025;0.76737;0.99027;0.00039;-0.02579;0.02284;0.17871;AAPL;13/03/2025
873;AAPL250516P00105000;AAPL;16/05/2025;105;put;0.17;0.18;0.16;35;0.2;56;19;240;13/03/2025;0.73552;-0.00767;0.00033;-0.01044;0.01855;-0.00314;AAPL;13/03/2025
874;AAPL250516C00110000;AAPL;16/05/2025;110;call;107.35;100.78;100.35;49;101.2;55;0;6;13/03/2025;0.72972;0.98895;0.00045;-0.02719;0.02552;0.18689;AAPL;13/03/2025
875;AAPL250516P00110000;AAPL;16/05/2025;110;put;0.22;0.21;0.2;89;0.22;131;466;504;13/03/2025;0.70518;-0.00919;0.0004;-0.01172;0.02173;-0.00375;AAPL;13/03/2025
876;AAPL250516C00115000;AAPL;16/05/2025;115;call;99.28;95.88;95.45;19;96.3;48;14;1;13/03/2025;0.70625;0.98626;0.00057;-0.03017;0.03083;0.19449;AAPL;13/03/2025
877;AAPL250516P00115000;AAPL;16/05/2025;115;put;0;0.24;0.23;40;0.26;86;0;33;13/03/2025;0.67393;-0.01083;0.00048;-0.0129;0.02508;-0.0044;AAPL;13/03/2025
878;AAPL250516C00120000;AAPL;16/05/2025;120;call;94.33;90.97;90.55;15;91.4;35;37;31;13/03/2025;0.67713;0.98369;0.00068;-0.03257;0.03572;0.20215;AAPL;13/03/2025
879;AAPL250516P00120000;AAPL;16/05/2025;120;put;0;0.29;0.27;43;0.3;86;0;35;13/03/2025;0.64893;-0.01329;0.0006;-0.01482;0.02996;-0.00539;AAPL;13/03/2025
880;AAPL250516C00125000;AAPL;16/05/2025;125;call;122;86.03;85.6;29;86.45;42;0;5;13/03/2025;0.63933;0.98189;0.00079;-0.03373;0.03907;0.21015;AAPL;13/03/2025
881;AAPL250516P00125000;AAPL;16/05/2025;125;put;0;0.33;0.32;76;0.34;79;0;319;13/03/2025;0.61906;-0.01561;0.00072;-0.01621;0.0344;-0.00632;AAPL;13/03/2025
882;AAPL250516C00130000;AAPL;16/05/2025;130;call;91.64;81.12;80.7;24;81.55;20;0;16;13/03/2025;0.6093;0.97887;0.00095;-0.03592;0.04453;0.21765;AAPL;13/03/2025
883;AAPL250516P00130000;AAPL;16/05/2025;130;put;0.32;0.39;0.37;5;0.4;31;5;90;13/03/2025;0.5936;-0.01885;0.00088;-0.01823;0.04043;-0.00761;AAPL;13/03/2025
884;AAPL250516C00135000;AAPL;16/05/2025;135;call;114.19;76.25;75.8;23;76.7;26;0;72;13/03/2025;0.58628;0.97424;0.00116;-0.03929;0.05261;0.22449;AAPL;13/03/2025
885;AAPL250516P00135000;AAPL;16/05/2025;135;put;0.42;0.45;0.44;77;0.46;51;2;299;13/03/2025;0.56631;-0.02236;0.00107;-0.02006;0.04671;-0.00901;AAPL;13/03/2025
886;AAPL250516C00140000;AAPL;16/05/2025;140;call;78.58;71.38;70.95;18;71.8;4;0;209;13/03/2025;0.56082;0.96925;0.00141;-0.04236;0.06098;0.23119;AAPL;13/03/2025
887;AAPL250516P00140000;AAPL;16/05/2025;140;put;0.54;0.54;0.52;104;0.55;125;20;493;13/03/2025;0.54345;-0.02729;0.00132;-0.0227;0.05522;-0.01098;AAPL;13/03/2025
888;AAPL250516C00145000;AAPL;16/05/2025;145;call;104.42;66.53;66.1;14;66.95;5;0;88;13/03/2025;0.53644;0.96313;0.00171;-0.04574;0.07081;0.23745;AAPL;13/03/2025
889;AAPL250516P00145000;AAPL;16/05/2025;145;put;0;0.65;0.62;25;0.67;72;0;68;13/03/2025;0.52134;-0.03336;0.00162;-0.02566;0.06522;-0.01341;AAPL;13/03/2025
890;AAPL250516C00150000;AAPL;16/05/2025;150;call;66.68;61.67;61.25;18;62.1;10;4;106;13/03/2025;0.50884;0.95675;0.00205;-0.04853;0.08061;0.24362;AAPL;13/03/2025
891;AAPL250516P00150000;AAPL;16/05/2025;150;put;0.73;0.78;0.76;60;0.79;51;9;311;13/03/2025;0.49924;-0.04066;0.00199;-0.0288;0.07668;-0.01632;AAPL;13/03/2025
892;AAPL250516C00155000;AAPL;16/05/2025;155;call;71.8;56.9;56.45;18;57.35;10;0;9;13/03/2025;0.48949;0.9467;0.00252;-0.05323;0.09527;0.24829;AAPL;13/03/2025
893;AAPL250516P00155000;AAPL;16/05/2025;155;put;1;0.95;0.93;46;0.97;148;14;285;13/03/2025;0.47897;-0.05002;0.00245;-0.03254;0.09058;-0.02005;AAPL;13/03/2025
894;AAPL250516C00160000;AAPL;16/05/2025;160;call;56.05;52.15;51.8;2;52.5;2;2;24;13/03/2025;0.46845;0.93515;0.00308;-0.05774;0.11112;0.25238;AAPL;13/03/2025
895;AAPL250516P00160000;AAPL;16/05/2025;160;put;1.24;1.17;1.15;24;1.18;66;93;1044;13/03/2025;0.46022;-0.06191;0.00302;-0.03686;0.10719;-0.02481;AAPL;13/03/2025
896;AAPL250516C00165000;AAPL;16/05/2025;165;call;49.04;47.35;47.1;3;47.6;10;2;241;13/03/2025;0.4404;0.92405;0.0037;-0.06054;0.12549;0.25671;AAPL;13/03/2025
897;AAPL250516P00165000;AAPL;16/05/2025;165;put;1.52;1.46;1.43;48;1.48;199;51;253;13/03/2025;0.44345;-0.07719;0.00372;-0.04192;0.12704;-0.03094;AAPL;13/03/2025
898;AAPL250516C00170000;AAPL;16/05/2025;170;call;44.25;42.85;42.65;2;43.05;16;1;46;13/03/2025;0.4311;0.90224;0.00456;-0.0684;0.15155;0.25658;AAPL;13/03/2025
899;AAPL250516P00170000;AAPL;16/05/2025;170;put;1.83;1.81;1.79;42;1.83;43;530;3694;13/03/2025;0.42622;-0.09557;0.00454;-0.04704;0.14906;-0.03831;AAPL;13/03/2025
900;AAPL250516C00175000;AAPL;16/05/2025;175;call;40.7;38.35;38.15;69;38.55;46;4;15;13/03/2025;0.41525;0.87908;0.00552;-0.07461;0.17659;0.25595;AAPL;13/03/2025
901;AAPL250516P00175000;AAPL;16/05/2025;175;put;2.45;2.27;2.25;118;2.3;75;175;1223;13/03/2025;0.41083;-0.11878;0.00551;-0.05274;0.17438;-0.04765;AAPL;13/03/2025
902;AAPL250516C00180000;AAPL;16/05/2025;180;call;34;33.92;33.8;27;34.05;32;31;144;13/03/2025;0.39772;0.85206;0.00662;-0.08019;0.20283;0.25379;AAPL;13/03/2025
903;AAPL250516P00180000;AAPL;16/05/2025;180;put;3.07;2.88;2.86;20;2.9;26;410;3321;13/03/2025;0.39772;-0.14794;0.00662;-0.059;0.20283;-0.05944;AAPL;13/03/2025
904;AAPL250516C00185000;AAPL;16/05/2025;185;call;30;29.73;29.6;29;29.85;23;43;153;13/03/2025;0.38552;0.81686;0.00784;-0.08694;0.2329;0.2482;AAPL;13/03/2025
905;AAPL250516P00185000;AAPL;16/05/2025;185;put;3.9;3.65;3.6;143;3.7;212;255;1580;13/03/2025;0.38552;-0.18314;0.00784;-0.06516;0.2329;-0.07373;AAPL;13/03/2025
906;AAPL250516C00190000;AAPL;16/05/2025;190;call;25.75;25.75;25.65;38;25.85;28;12;274;13/03/2025;0.37485;0.7748;0.00912;-0.09337;0.26346;0.23971;AAPL;13/03/2025
907;AAPL250516P00190000;AAPL;16/05/2025;190;put;4.63;4.6;4.55;134;4.65;134;644;2243;13/03/2025;0.37363;-0.22461;0.00913;-0.07066;0.26307;-0.09065;AAPL;13/03/2025
908;AAPL250516C00195000;AAPL;16/05/2025;195;call;21.8;21.98;21.9;23;22.05;71;144;3485;13/03/2025;0.36418;0.72641;0.01041;-0.0986;0.29222;0.22853;AAPL;13/03/2025
909;AAPL250516P00195000;AAPL;16/05/2025;195;put;5.85;5.8;5.75;113;5.85;113;547;6107;13/03/2025;0.36327;-0.27321;0.01043;-0.07539;0.29203;-0.11062;AAPL;13/03/2025
910;AAPL250516C00200000;AAPL;16/05/2025;200;call;17.95;18.43;18.35;66;18.5;23;92;584;13/03/2025;0.35275;0.67193;0.01167;-0.10195;0.31722;0.21473;AAPL;13/03/2025
911;AAPL250516P00200000;AAPL;16/05/2025;200;put;7.3;7.25;7.2;97;7.3;34;2621;13474;13/03/2025;0.35321;-0.32821;0.01165;-0.07853;0.31728;-0.13338;AAPL;13/03/2025
912;AAPL250516C00205000;AAPL;16/05/2025;205;call;14.95;15.23;15.15;62;15.3;21;97;536;13/03/2025;0.34391;0.61083;0.0127;-0.10384;0.33667;0.19787;AAPL;13/03/2025
913;AAPL250516P00205000;AAPL;16/05/2025;205;put;9;9;8.95;9;9.05;27;468;5057;13/03/2025;0.34391;-0.38917;0.0127;-0.07971;0.33667;-0.15887;AAPL;13/03/2025
914;AAPL250516C00210000;AAPL;16/05/2025;210;call;12.17;12.27;12.2;20;12.35;24;393;793;13/03/2025;0.33309;0.54508;0.01355;-0.10267;0.34804;0.17889;AAPL;13/03/2025
915;AAPL250516P00210000;AAPL;16/05/2025;210;put;11.07;11.05;11;77;11.1;37;3016;6497;13/03/2025;0.33461;-0.45487;0.01349;-0.07836;0.34803;-0.18662;AAPL;13/03/2025
916;AAPL250516C00215000;AAPL;16/05/2025;215;call;9.7;9.7;9.65;14;9.75;27;2507;1507;13/03/2025;0.3244;0.47582;0.01398;-0.09929;0.34963;0.15793;AAPL;13/03/2025
917;AAPL250516P00215000;AAPL;16/05/2025;215;put;13.74;13.48;13.4;8;13.55;21;1774;5034;13/03/2025;0.32684;-0.52359;0.01388;-0.07466;0.34966;-0.21614;AAPL;13/03/2025
918;AAPL250516C00220000;AAPL;16/05/2025;220;call;7.4;7.45;7.4;34;7.5;10;1354;2311;13/03/2025;0.31495;0.40486;0.01401;-0.09291;0.34027;0.13579;AAPL;13/03/2025
919;AAPL250516P00220000;AAPL;16/05/2025;220;put;16.27;16.3;16.2;21;16.4;64;2714;10203;13/03/2025;0.32074;-0.59252;0.01378;-0.06873;0.34081;-0.24643;AAPL;13/03/2025
920;AAPL250516C00225000;AAPL;16/05/2025;225;call;5.65;5.6;5.55;40;5.65;21;922;3844;13/03/2025;0.30748;0.33565;0.0135;-0.08458;0.32012;0.11358;AAPL;13/03/2025
921;AAPL250516P00225000;AAPL;16/05/2025;225;put;20.25;19.48;19.35;64;19.6;56;1002;13440;13/03/2025;0.31556;-0.65915;0.01324;-0.06068;0.32202;-0.2765;AAPL;13/03/2025
922;AAPL250516C00230000;AAPL;16/05/2025;230;call;4.1;4.12;4.1;2;4.15;15;908;6374;13/03/2025;0.30123;0.27091;0.01252;-0.07469;0.2908;0.09238;AAPL;13/03/2025
923;AAPL250516P00230000;AAPL;16/05/2025;230;put;23.17;23.07;22.95;21;23.2;32;1409;5932;13/03/2025;0.31373;-0.71925;0.01224;-0.05191;0.29594;-0.30489;AAPL;13/03/2025
924;AAPL250516C00235000;AAPL;16/05/2025;235;call;2.97;2.96;2.93;27;2.99;17;1295;5604;13/03/2025;0.29574;0.21262;0.01118;-0.06383;0.25489;0.07299;AAPL;13/03/2025
925;AAPL250516P00235000;AAPL;16/05/2025;235;put;28;26.98;26.75;43;27.2;63;227;3589;13/03/2025;0.31418;-0.77127;0.01097;-0.04285;0.26578;-0.33087;AAPL;13/03/2025
926;AAPL250516C00240000;AAPL;16/05/2025;240;call;2.1;2.1;2.08;11;2.12;12;3220;5945;13/03/2025;0.29223;0.16343;0.00961;-0.05327;0.21661;0.0564;AAPL;13/03/2025
927;AAPL250516P00240000;AAPL;16/05/2025;240;put;32.05;31.2;31;23;31.4;52;996;4363;13/03/2025;0.31845;-0.81305;0.00961;-0.03476;0.2359;-0.35363;AAPL;13/03/2025
928;AAPL250516C00245000;AAPL;16/05/2025;245;call;1.48;1.5;1.46;40;1.53;41;667;7216;13/03/2025;0.29132;0.12447;0.00802;-0.04393;0.1802;0.04313;AAPL;13/03/2025
929;AAPL250516P00245000;AAPL;16/05/2025;245;put;34.55;35.73;35.5;16;35.95;18;83;7455;13/03/2025;0.33019;-0.8418;0.00833;-0.02952;0.21205;-0.37215;AAPL;13/03/2025
930;AAPL250516C00250000;AAPL;16/05/2025;250;call;1.06;1.06;1.04;21;1.07;17;2133;12333;13/03/2025;0.29086;0.09328;0.00653;-0.03547;0.14642;0.03244;AAPL;13/03/2025
931;AAPL250516P00250000;AAPL;16/05/2025;250;put;41.4;40.42;40.15;28;40.7;24;378;2625;13/03/2025;0.34543;-0.86239;0.00725;-0.02588;0.19315;-0.38794;AAPL;13/03/2025
